render,is_slippery,n_iterations,map_name,seed,discount_factor_gamma,epsilon_decay_rate,steps,sum_rewards
False,False,150,10x10,20,0.95,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,False,150,10x10,20,0.99,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,False,150,10x10,20,0.99,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,False,150,10x10,20,0.99,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,True,150,4x4,20,0.01,1e-06,149,[0\, 0\, 0\, 0\, 52\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,True,150,4x4,20,0.01,0.0001,149,[0\, 75\, 85\, 47\, 69\, 65\, 56\, 60\, 61\, 68\, 63\, 61\, 59\, 58\, 59\, 68\, 63\, 55\, 62\, 61\, 64\, 54\, 59\, 57\, 63\, 61\, 66\, 70\, 59\, 67\, 65\, 58\, 67\, 62\, 63\, 60\, 65\, 56\, 54\, 63\, 60\, 64\, 58\, 62\, 56\, 70\, 58\, 61\, 67\, 61\, 63\, 64\, 64\, 66\, 64\, 64\, 65\, 63\, 70\, 71\, 63\, 65\, 61\, 66\, 58\, 65\, 56\, 58\, 62\, 70\, 57\, 63\, 71\, 57\, 58\, 68\, 67\, 61\, 62\, 64\, 67\, 70\, 60\, 71\, 63\, 59\, 60\, 61\, 53\, 63\, 70\, 65\, 60\, 58\, 64\, 64\, 56\, 54\, 55\, 63\, 55\, 55\, 61\, 62\, 71\, 54\, 76\, 55\, 60\, 71\, 61\, 70\, 56\, 61\, 65\, 62\, 68\, 56\, 58\, 67\, 64\, 60\, 63\, 68\, 57\, 65\, 63\, 62\, 64\, 66\, 56\, 58\, 59\, 63\, 62\, 56\, 60\, 58\, 66\, 60\, 60\, 67\, 60\, 66\, 61\, 70\, 66\, 62\, 53\, 62]
False,True,150,4x4,20,0.01,0.01,149,[0\, 0\, 28\, 49\, 100\, 100\, 100\, 98\, 100\, 100\, 100\, 100\, 100\, 98\, 100\, 100\, 100\, 99\, 99\, 98\, 99\, 100\, 100\, 99\, 100\, 100\, 99\, 100\, 99\, 100\, 100\, 99\, 97\, 99\, 100\, 99\, 98\, 100\, 99\, 99\, 99\, 99\, 99\, 98\, 100\, 99\, 100\, 99\, 99\, 100\, 97\, 99\, 100\, 100\, 100\, 100\, 100\, 99\, 99\, 99\, 99\, 100\, 100\, 100\, 100\, 98\, 100\, 99\, 99\, 100\, 100\, 100\, 100\, 99\, 99\, 97\, 97\, 100\, 100\, 100\, 98\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 98\, 100\, 100\, 100\, 100\, 99\, 99\, 100\, 100\, 100\, 100\, 100\, 98\, 100\, 100\, 100\, 98\, 99\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 99\, 100\, 99\, 100\, 99\, 97\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 99\, 99]
False,True,150,4x4,20,0.5,1e-06,149,[0\, 0\, 0\, 0\, 56\, 99\, 99\, 99\, 99\, 99\, 98\, 99\, 98\, 98\, 98\, 99\, 100\, 98\, 100\, 100\, 99\, 99\, 95\, 99\, 98\, 99\, 99\, 99\, 98\, 96\, 98\, 97\, 98\, 99\, 99\, 99\, 100\, 99\, 99\, 97\, 96\, 98\, 99\, 100\, 100\, 97\, 100\, 98\, 98\, 100\, 98\, 98\, 99\, 100\, 100\, 99\, 99\, 99\, 98\, 98\, 95\, 97\, 99\, 99\, 96\, 97\, 99\, 97\, 99\, 98\, 100\, 99\, 99\, 99\, 99\, 96\, 99\, 99\, 98\, 98\, 100\, 94\, 100\, 100\, 100\, 99\, 99\, 100\, 99\, 99\, 99\, 98\, 98\, 100\, 99\, 100\, 98\, 100\, 98\, 99\, 98\, 96\, 100\, 100\, 98\, 96\, 98\, 97\, 100\, 99\, 95\, 100\, 99\, 99\, 100\, 99\, 100\, 97\, 99\, 100\, 99\, 99\, 97\, 99\, 99\, 98\, 98\, 100\, 100\, 97\, 100\, 96\, 100\, 100\, 99\, 99\, 99\, 99\, 97\, 99\, 99\, 99\, 98\, 100\, 100\, 100\, 99\, 97\, 99\, 100]
False,True,150,4x4,20,0.5,0.0001,149,[0\, 0\, 0\, 9\, 13\, 45\, 49\, 44\, 47\, 53\, 47\, 66\, 52\, 46\, 53\, 40\, 48\, 51\, 51\, 47\, 52\, 52\, 47\, 52\, 51\, 42\, 46\, 50\, 51\, 42\, 49\, 55\, 46\, 54\, 54\, 56\, 42\, 46\, 46\, 51\, 45\, 39\, 51\, 49\, 54\, 46\, 50\, 48\, 48\, 44\, 52\, 53\, 44\, 48\, 46\, 47\, 47\, 46\, 49\, 42\, 45\, 51\, 50\, 39\, 54\, 50\, 48\, 41\, 45\, 54\, 54\, 46\, 48\, 48\, 47\, 54\, 53\, 49\, 45\, 47\, 58\, 55\, 51\, 43\, 38\, 54\, 44\, 50\, 52\, 58\, 52\, 51\, 47\, 46\, 47\, 56\, 44\, 43\, 53\, 51\, 50\, 47\, 39\, 45\, 47\, 44\, 48\, 49\, 57\, 52\, 46\, 47\, 52\, 55\, 47\, 48\, 46\, 53\, 49\, 48\, 50\, 51\, 51\, 46\, 47\, 38\, 43\, 48\, 55\, 49\, 46\, 50\, 47\, 51\, 46\, 58\, 53\, 50\, 53\, 40\, 38\, 47\, 44\, 45\, 48\, 48\, 51\, 46\, 59\, 48]
False,True,150,4x4,20,0.5,0.01,149,[0\, 0\, 41\, 98\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,True,150,4x4,20,0.95,1e-06,149,[0\, 0\, 0\, 0\, 17\, 75\, 69\, 76\, 73\, 99\, 99\, 98\, 98\, 99\, 99\, 97\, 98\, 100\, 99\, 99\, 100\, 100\, 98\, 98\, 100\, 100\, 100\, 99\, 100\, 98\, 100\, 96\, 99\, 100\, 97\, 100\, 98\, 100\, 99\, 99\, 99\, 99\, 98\, 98\, 99\, 98\, 99\, 97\, 98\, 97\, 97\, 98\, 99\, 95\, 99\, 100\, 99\, 100\, 99\, 97\, 98\, 98\, 98\, 99\, 99\, 99\, 100\, 99\, 98\, 99\, 100\, 99\, 100\, 99\, 99\, 99\, 98\, 99\, 98\, 100\, 99\, 98\, 99\, 98\, 99\, 100\, 100\, 99\, 99\, 100\, 99\, 98\, 99\, 99\, 98\, 97\, 100\, 99\, 100\, 100\, 100\, 96\, 97\, 99\, 100\, 99\, 99\, 97\, 99\, 98\, 98\, 99\, 97\, 100\, 100\, 100\, 100\, 98\, 99\, 98\, 98\, 100\, 99\, 98\, 98\, 99\, 97\, 99\, 97\, 98\, 99\, 100\, 98\, 100\, 99\, 99\, 100\, 100\, 96\, 100\, 100\, 99\, 99\, 99\, 100\, 98\, 99\, 99\, 100\, 98]
False,True,150,4x4,20,0.95,0.0001,149,[0\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100]
False,True,150,4x4,20,0.95,0.01,149,[0\, 0\, 8\, 13\, 33\, 28\, 46\, 35\, 33\, 43\, 44\, 39\, 38\, 40\, 41\, 45\, 50\, 35\, 37\, 45\, 36\, 39\, 41\, 34\, 38\, 32\, 31\, 36\, 45\, 41\, 41\, 37\, 42\, 45\, 43\, 33\, 38\, 32\, 39\, 37\, 31\, 38\, 37\, 35\, 45\, 39\, 34\, 40\, 45\, 30\, 39\, 47\, 32\, 33\, 36\, 29\, 42\, 41\, 35\, 41\, 40\, 37\, 42\, 39\, 43\, 44\, 45\, 44\, 37\, 39\, 42\, 35\, 48\, 39\, 38\, 38\, 38\, 29\, 41\, 40\, 42\, 34\, 42\, 36\, 44\, 40\, 43\, 50\, 39\, 38\, 39\, 39\, 39\, 34\, 38\, 41\, 44\, 46\, 36\, 48\, 43\, 34\, 43\, 35\, 34\, 36\, 36\, 40\, 46\, 36\, 39\, 46\, 31\, 40\, 36\, 36\, 41\, 40\, 39\, 49\, 32\, 40\, 41\, 41\, 47\, 39\, 47\, 39\, 40\, 33\, 32\, 31\, 50\, 45\, 30\, 33\, 40\, 37\, 33\, 43\, 37\, 39\, 45\, 41\, 34\, 34\, 35\, 50\, 36\, 45]
False,True,150,4x4,20,0.99,1e-06,150,[0\, 0\, 0\, 29\, 97\, 100\, 100\, 99\, 99\, 100\, 100\, 100\, 100\, 99\, 99\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 99\, 99\, 100\, 98\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 99\, 99\, 100\, 100\, 100\, 98\, 99\, 100\, 99\, 100\, 100\, 99\, 99\, 100\, 100\, 98\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 99\, 98\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 98\, 99\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 99\, 100\, 100\, 99\, 100\, 100\, 99\, 100\, 100\, 100\, 99\, 100\, 100\, 99\, 100\, 100\, 99\, 99\, 98\, 100\, 100\, 100\, 100\, 98\, 100\, 100\, 100\, 100\, 100\, 99\, 98\, 100\, 100\, 100\, 100\, 100\, 100\, 99\, 100\, 100\, 100\, 99\, 100\, 98]
False,True,150,4x4,20,0.99,0.0001,150,[0\, 0\, 0\, 19\, 52\, 59\, 65\, 61\, 68\, 66\, 68\, 62\, 61\, 67\, 64\, 66\, 70\, 63\, 70\, 67\, 64\, 65\, 68\, 67\, 61\, 67\, 68\, 73\, 61\, 69\, 69\, 61\, 63\, 65\, 69\, 69\, 67\, 63\, 69\, 67\, 81\, 76\, 84\, 86\, 86\, 84\, 84\, 81\, 82\, 71\, 75\, 83\, 78\, 82\, 81\, 77\, 89\, 76\, 79\, 82\, 88\, 78\, 88\, 88\, 79\, 77\, 81\, 74\, 79\, 79\, 80\, 81\, 74\, 82\, 87\, 77\, 87\, 77\, 78\, 79\, 82\, 88\, 80\, 79\, 76\, 76\, 86\, 66\, 84\, 81\, 77\, 80\, 81\, 83\, 76\, 71\, 78\, 78\, 89\, 80\, 83\, 89\, 79\, 81\, 80\, 76\, 84\, 82\, 70\, 73\, 78\, 82\, 81\, 89\, 75\, 84\, 74\, 78\, 81\, 82\, 85\, 79\, 80\, 83\, 76\, 81\, 82\, 77\, 82\, 81\, 82\, 88\, 85\, 88\, 76\, 79\, 78\, 83\, 80\, 78\, 86\, 80\, 78\, 83\, 72\, 76\, 79\, 71\, 72\, 80]
False,True,150,4x4,20,0.99,0.01,149,[0\, 0\, 30\, 48\, 98\, 98\, 99\, 96\, 99\, 100\, 98\, 98\, 95\, 96\, 98\, 99\, 98\, 100\, 99\, 94\, 99\, 99\, 99\, 97\, 96\, 97\, 100\, 99\, 98\, 97\, 97\, 99\, 99\, 97\, 96\, 98\, 97\, 99\, 99\, 96\, 98\, 95\, 98\, 98\, 100\, 98\, 95\, 100\, 98\, 98\, 99\, 95\, 97\, 98\, 100\, 96\, 97\, 98\, 98\, 98\, 98\, 98\, 99\, 97\, 98\, 92\, 99\, 98\, 98\, 99\, 97\, 99\, 98\, 98\, 97\, 97\, 100\, 96\, 95\, 100\, 94\, 99\, 98\, 98\, 99\, 99\, 96\, 99\, 98\, 96\, 100\, 97\, 100\, 98\, 99\, 99\, 99\, 97\, 99\, 98\, 95\, 98\, 100\, 97\, 97\, 98\, 96\, 94\, 98\, 95\, 98\, 98\, 97\, 99\, 98\, 99\, 99\, 99\, 99\, 100\, 98\, 97\, 98\, 97\, 100\, 95\, 97\, 97\, 98\, 100\, 96\, 99\, 99\, 99\, 99\, 98\, 95\, 98\, 94\, 97\, 96\, 99\, 98\, 97\, 94\, 98\, 98\, 100\, 98\, 99]
False,True,150,8x8,20,0.01,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 13\, 36\, 54\, 81\, 49\, 67\, 81\, 76\, 79\, 78\, 77\, 74\, 81\, 78\, 78\, 72\, 79\, 78\, 78\, 69\, 74\, 74\, 78\, 79\, 82\, 80\, 74\, 83\, 76\, 80\, 81\, 78\, 65\, 78\, 72\, 75\, 80\, 79\, 76\, 84\, 76\, 82\, 74\, 80\, 74\, 76\, 83\, 77\, 81\, 72\, 72\, 84\, 76\, 75\, 78\, 75\, 75\, 79\, 79\, 76\, 74\, 78\, 77\, 68\, 81\, 77\, 73\, 80\, 74\, 82\, 78\, 76\, 75\, 82\, 73\, 70\, 71\, 66\, 70\, 69\, 72\, 80\, 78\, 67\, 72\, 80\, 77\, 73\, 79\, 72\, 80\, 79\, 77\, 78\, 79\, 86\, 63\, 71\, 71\, 76\, 76\, 79\, 75\, 76\, 76\, 78\, 73\, 70\, 79\, 81\, 82\, 77\, 75\, 86\, 74\, 79\, 70\, 76\, 80\, 72\, 81\, 78\, 75\, 77\, 80\, 73\, 77\, 83\, 67\, 67\, 73\, 75\, 78\, 76\, 73\, 74\, 75\, 76\, 73\, 84\, 78\, 77\, 82]
False,True,150,8x8,20,0.01,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 5\, 21\, 47\, 46\, 50\, 59\, 46\, 46\, 41\, 50\, 47\, 44\, 48\, 49\, 46\, 53\, 50\, 51\, 43\, 44\, 48\, 45\, 47\, 50\, 54\, 49\, 54\, 45\, 52\, 53\, 38\, 51\, 49\, 49\, 40\, 52\, 44\, 45\, 54\, 46\, 41\, 45\, 53\, 57\, 45\, 46\, 48\, 48\, 42\, 44\, 53\, 53\, 49\, 45\, 50\, 43\, 40\, 47\, 37\, 47\, 42\, 45\, 42\, 49\, 50\, 45\, 50\, 44\, 48\, 54\, 53\, 38\, 53\, 44\, 43\, 42\, 50\, 46\, 55\, 47\, 46\, 49\, 57\, 44\, 51\, 43\, 46\, 45\, 47\, 50\, 53\, 40\, 47\, 54\, 53\, 54\, 48\, 46\, 57\, 47\, 50\, 41\, 53\, 51\, 49\, 51\, 43\, 43\, 46\, 53\, 47\, 45\, 43\, 44\, 56\, 38\, 40\, 53\, 49\, 52\, 60\, 48\, 57\, 48\, 40\, 42\, 45\, 50\, 48\, 45\, 42\, 45\, 43\, 48\, 42\, 50\, 41\, 42\, 52\, 46\, 53]
False,True,150,8x8,20,0.01,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 6\, 6\, 18\, 36\, 70\, 75\, 75\, 70\, 72\, 73\, 70\, 69\, 69\, 70\, 77\, 69\, 71\, 72\, 72\, 70\, 79\, 61\, 64\, 68\, 68\, 67\, 69\, 71\, 73\, 75\, 77\, 76\, 68\, 65\, 72\, 74\, 69\, 78\, 68\, 69\, 72\, 71\, 70\, 70\, 72\, 64\, 73\, 71\, 74\, 68\, 74\, 72\, 71\, 68\, 73\, 77\, 74\, 74\, 75\, 75\, 69\, 80\, 70\, 73\, 66\, 71\, 74\, 71\, 72\, 68\, 69\, 79\, 72\, 76\, 69\, 74\, 75\, 80\, 65\, 71\, 66\, 68\, 71\, 68\, 66\, 76\, 69\, 68\, 72\, 69\, 74\, 74\, 69\, 67\, 71\, 75\, 67\, 67\, 70\, 67\, 71\, 70\, 72\, 74\, 72\, 72\, 66\, 66\, 66\, 76\, 65\, 65\, 71\, 75\, 67\, 71\, 72\, 66\, 74\, 76\, 68\, 74\, 70\, 70\, 69\, 76\, 86\, 62\, 68\, 71\, 65\, 65\, 65\, 69\, 61\, 73\, 67\, 75\, 81\, 63\, 77\, 72\, 83\, 65]
False,True,150,8x8,20,0.5,1e-06,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 2\, 4\, 1\, 3\, 8\, 5\, 4\, 6\, 4\, 4\, 5\, 7\, 7\, 7\, 5\, 7\, 4\, 6\, 5\, 5\, 9\, 1\, 4\, 4\, 5\, 9\, 11\, 12\, 11\, 2\, 5\, 7\, 4\, 4\, 4\, 2\, 1\, 6\, 5\, 7\, 10\, 6\, 10\, 5\, 6\, 4\, 4\, 5\, 5\, 4\, 5\, 4\, 7\, 6\, 8\, 9\, 6\, 4\, 5\, 9\, 3\, 6\, 4\, 3\, 7\, 6\, 6\, 5\, 5\, 7\, 12\, 6\, 1\, 5\, 2\, 4\, 7\, 7\, 4\, 2\, 3\, 6\, 5\, 5\, 7\, 4\, 4\, 4\, 3\, 7\, 1\, 7\, 4\, 3\, 5\, 4\, 2\, 5\, 6\, 2\, 5\, 8\, 6\, 5\, 3\, 11\, 5\, 12\, 3\, 4\, 5\, 6\, 6\, 2\, 2\, 6\, 7\, 7\, 7\, 7\, 6\, 1\, 2\, 9\, 4\, 8\, 5\, 6\, 8\, 6\, 4\, 7\, 5\, 3\, 8\, 2\, 8\, 2\, 8\, 5\, 6\, 6]
False,True,150,8x8,20,0.5,0.0001,149,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 0\, 1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 1\, 2\, 1\, 0\, 1\, 0\, 1\, 1\, 0\, 1\, 3\, 0\, 1\, 0\, 0\, 1\, 1\, 0\, 0\, 0\, 1\, 2\, 0\, 1\, 0\, 1\, 0\, 0\, 3\, 1\, 2\, 1\, 1\, 2\, 1\, 0\, 2\, 1\, 1\, 0\, 1\, 0\, 0\, 2\, 0\, 2\, 1\, 0\, 0\, 1\, 2\, 1\, 1\, 1\, 1\, 1\, 0\, 0\, 0\, 1\, 3\, 0\, 0\, 1\, 0\, 0\, 1\, 0\, 2\, 0\, 1\, 0\, 1\, 0\, 0\, 0\, 0\, 0\, 0\, 1\, 0\, 1\, 0\, 1\, 1\, 2\, 0\, 1\, 0\, 1\, 1\, 0\, 1\, 0\, 1\, 0\, 1\, 0\, 1\, 1\, 0\, 1\, 0\, 0\, 1\, 0\, 1\, 0\, 0\, 1\, 0\, 1\, 2\, 2\, 1\, 1\, 0\, 0\, 1\, 0\, 1\, 1\, 0\, 0\, 1]
False,True,150,8x8,20,0.5,0.01,149,[0\, 0\, 0\, 0\, 0\, 0\, 22\, 20\, 22\, 23\, 21\, 17\, 16\, 18\, 13\, 14\, 17\, 13\, 10\, 12\, 12\, 16\, 12\, 10\, 13\, 17\, 12\, 12\, 19\, 17\, 8\, 16\, 13\, 16\, 18\, 13\, 13\, 19\, 21\, 16\, 11\, 16\, 14\, 12\, 13\, 16\, 23\, 15\, 13\, 10\, 10\, 9\, 13\, 16\, 17\, 15\, 15\, 19\, 12\, 15\, 12\, 12\, 21\, 14\, 20\, 16\, 16\, 17\, 10\, 15\, 17\, 18\, 20\, 18\, 14\, 16\, 12\, 17\, 13\, 13\, 9\, 16\, 17\, 11\, 10\, 11\, 15\, 16\, 22\, 21\, 15\, 17\, 17\, 18\, 10\, 22\, 8\, 11\, 13\, 18\, 11\, 15\, 19\, 13\, 17\, 9\, 16\, 12\, 22\, 20\, 24\, 15\, 19\, 18\, 10\, 12\, 16\, 16\, 13\, 17\, 20\, 10\, 15\, 15\, 9\, 14\, 18\, 10\, 12\, 13\, 18\, 15\, 14\, 9\, 14\, 14\, 15\, 18\, 14\, 19\, 18\, 11\, 19\, 21\, 11\, 13\, 13\, 16\, 16\, 19]
